genericOrSpecificParsing,verbAssociatorUsed,verbAssociatorProximityBasedOrSyntacticBased,hypernymMutation,closedOrMaximalPattern,minSupport,activityName,pattern,pfIaf,annotation
false,true,true,true,false,1,make_coffee,be||beverage,0.047712125471966245,0.25
false,true,true,true,false,1,make_coffee,add||water,0.06808823440856882,0.9264705882352942
false,true,true,true,false,1,make_coffee,serve||beverage,0.08349621957594092,0.9705882352941176
false,true,true,true,false,1,make_coffee,add||spice,0.06276362525516531,0.8970588235294118
false,true,true,true,false,1,make_coffee,flog||cream,0.14121815682412192,0.8970588235294118
false,true,true,true,false,1,make_coffee,"fill||glass,enjoy||beverage",0.06276362525516531,0.9852941176470589
false,true,true,true,false,1,make_coffee,buy||bean,0.06276362525516531,0.9558823529411764
false,true,true,true,false,1,make_coffee,flog||beverage,0.06276362525516531,0.9705882352941176
false,true,true,true,false,1,make_coffee,bring||water,0.047712125471966245,0.8970588235294118
false,true,true,true,false,1,make_coffee,fill||water,0.07156818820794936,0.8970588235294118
false,true,true,true,false,1,make_coffee,fill||beverage,0.07845453156895663,0.9264705882352942
false,true,true,true,false,1,make_coffee,fill||machine,0.06276362525516531,0.9852941176470589
false,true,true,true,false,1,make_low_carb_pancakes,"unite||bowl,stir||egg,stir||bowl,form||bubble,flip||pancake,turn||pancake,make||pancake,serve||pancake",0.3138181262758265,1
false,true,true,true,false,1,make_low_carb_pancakes,"whisk||almond,whisk||flour,whisk||milk,flip||pancake,make||rest,make||pancake,serve||pancake",0.3138181262758265,0.4642857142857143
false,true,true,true,false,1,make_low_carb_pancakes,"develop||pancake,develop||bubble,make||pancake,run||batter,serve||pancake",0.3138181262758265,1
false,true,true,true,false,1,make_low_carb_pancakes,"roll||oat,make||oat,make||flour,wait||bubble,flip||human_body,flip||pancake,make||pancake,run||batter,serve||pancake",0.3138181262758265,0.675
false,true,true,true,false,1,make_tea,"leave||beverage,leave||beverage",0.06392591461174243,0.9705882352941176
false,true,true,true,false,1,make_tea,remove||beverage,0.0987945953090565,0.9264705882352942
false,true,true,true,false,1,make_tea,add||milk,0.09298314852617082,0.9264705882352942
false,true,true,true,false,1,make_tea,stir||sweetening,0.08717170174328515,0.25
false,true,true,true,false,1,make_tea,make||beverage,0.12785182922348487,0.9705882352941176
false,true,true,true,false,1,make_tea,bring||water,0.12369810307546804,0.8970588235294118
false,true,true,true,false,1,make_tea,add||water,0.12248677089372169,0.8970588235294118
false,true,true,true,false,1,make_tea,"add||beverage,add||container",0.06392591461174243,0.9264705882352942
false,true,true,true,false,1,make_tea,"add||beverage,add||sweetening",0.048595683351076724,0.9705882352941176
false,true,true,true,false,1,make_tea,add||cup,0.09298314852617082,0.8823529411764706
false,true,true,true,false,1,make_tea,let||beverage,0.11044473488881075,0.9264705882352942
false,true,true,true,false,1,make_tea,enjoy||beverage,0.0697373613946281,0.9705882352941176
false,true,true,true,false,1,make_tea,add||herb,0.05301347274662915,0.8970588235294118
false,true,true,true,false,1,make_tea,be||beverage,0.06184905153773402,0.25
false,true,true,true,false,1,make_tea,put||beverage,0.07554880817751379,0.9264705882352942
false,true,true,true,false,1,make_tea,fill||water,0.06184905153773402,0.8970588235294118
false,true,true,true,false,1,make_tea,fill||cup,0.06392591461174243,0.8823529411764706
false,true,true,true,false,1,make_tea,stir||beverage,0.06392591461174243,0.9705882352941176
false,true,true,true,false,1,make_tea,pour||water,0.0697373613946281,0.8970588235294118
false,true,true,true,false,1,make_tea,"boil||cup,boil||water",0.08136025496039946,0.375
false,true,true,true,false,1,make_tea,bring||cup,0.06392591461174243,0.8823529411764706
false,true,true,true,false,1,make_tea,serve||beverage,0.11486252428436318,0.9705882352941176
false,true,true,true,false,1,make_tea,add||lemon,0.07554880817751379,0.8970588235294118
false,true,true,true,false,1,play_video_games,be||game,0.1304179226081357,0.25
false,true,true,true,false,1,play_video_games,desire||game,0.09781344195610177,1
false,true,true,true,false,1,play_video_games,flash||drive,0.0815112016300848,0
false,true,true,true,false,1,play_video_games,play||game,0.1304179226081357,1
false,true,true,true,false,1,play_video_games,insert||phonograph_record,0.0815112016300848,0
false,true,true,true,false,1,play_video_games,"get_down||video_recording,tap||die,tap||picture",0.06520896130406785,0.08333333333333333
false,true,true,true,false,1,play_video_games,"follow||block,leave||right_field",0.06520896130406785,0
false,true,true,true,false,1,prepare_birthday_card,fold||paper,0.11411568228211873,1
false,true,true,true,false,1,prepare_birthday_card,make||screen,0.11411568228211873,0
false,true,true,true,false,1,prepare_birthday_card,put||screen,0.11411568228211873,0
false,true,true,true,false,1,prepare_birthday_card,put||paper,0.11411568228211873,0.9852941176470589
false,true,true,true,false,1,prepare_birthday_card,get||piece,0.11411568228211873,0.7941176470588236
false,true,true,true,false,1,prepare_birthday_card,be||paper,0.17117352342317807,0.25
false,true,true,true,false,1,prepare_birthday_card,make||paper,0.11411568228211873,0.9852941176470589
false,true,true,true,false,1,prepare_birthday_card,choose||design,0.11411568228211873,0.9852941176470589
false,true,true,true,false,1,prepare_birthday_card,"add||spine,add||stamp,add||fabric",0.11411568228211873,1
false,true,true,true,false,1,prepare_birthday_card,fold||piece,0.11411568228211873,1
false,true,true,true,false,1,prepare_birthday_card,"fold||buttocks,fold||buttocks",0.11411568228211873,0
false,true,true,true,false,1,prepare_birthday_card,make||material,0.11411568228211873,0.75
false,true,true,true,false,1,prepare_birthday_card,add||paper,0.11411568228211873,0.9852941176470589
false,true,true,true,false,1,prepare_soup,add||water,0.09448979468944244,0.9117647058823529
false,true,true,true,false,1,prepare_soup,add||pot,0.14345971486894926,0.9264705882352942
false,true,true,true,false,1,prepare_soup,"simmer||dish,serve||dish",0.12552725051033062,1
false,true,true,true,false,1,prepare_soup,add||chicken,0.17035841140687724,0.9411764705882353
false,true,true,true,false,1,prepare_soup,add||tomato,0.13449348268963993,0.9411764705882353
false,true,true,true,false,1,prepare_soup,add||stock,0.13449348268963993,0
false,true,true,true,false,1,prepare_soup,add||dish,0.11587230471763231,0.8970588235294118
false,true,true,true,false,1,prepare_soup,add||onion,0.26898696537927985,0.9411764705882353
false,true,true,true,false,1,prepare_soup,melt||butter,0.13449348268963993,0.9264705882352942
false,true,true,true,false,1,prepare_soup,add||herb,0.12950434056676552,0.8970588235294118
false,true,true,true,false,1,prepare_soup,add||salt,0.20622334012411456,0.8970588235294118
false,true,true,true,false,1,prepare_soup,bring||dish,0.12552725051033062,0.8970588235294118
false,true,true,true,false,1,prepare_soup,add||garlic,0.1524259470482586,0.9411764705882353
false,true,true,true,false,1,vacuum,"find||down,find||rug,vacuum||bang",0.20921208418388432,0.16666666666666666
false,true,true,true,false,1,vacuum,be||bang,0.20921208418388432,0
false,true,true,true,false,1,vacuum,"choose||type,choose||vacuum,choose||job,remove||floor,remove||mat,travel||upholstery,compress||air,dislodge||debris,forget||trunk",0.20921208418388432,0.16666666666666666
false,true,true,true,false,1,vacuum,"calm||vacuum,calm||dog,turn||vacuum,turn||dog,name||dog,name||vacuum,treat||dog,treat||strengthener,name||dog,run||attachment,run||dog,give||dog,vacuum||dainty,vacuum||dog",0.20921208418388432,0.07142857142857142
false,true,true,true,false,1,watch_tv,watch||television_receiver,0.08808929860374076,0.9852941176470589
false,true,true,true,false,1,watch_tv,show||watch,0.08808929860374076,0
false,true,true,true,false,1,watch_tv,show||television_receiver,0.06606697395280557,0.25
false,true,true,true,false,1,watch_tv,"connect||port,connect||television_receiver",0.08808929860374076,0.125
false,true,true,true,false,1,watch_tv,"connect||cable,connect||television_receiver",0.06606697395280557,0.9852941176470589
false,true,true,true,false,1,watch_tv,"be||right_field,watch||video_recording",0.06606697395280557,0.125
false,true,true,true,false,1,watch_tv,connect||network,0.08808929860374076,0
false,true,true,true,false,1,watch_tv,"connect||television_receiver,play||video_recording",0.08808929860374076,0.9852941176470589
false,true,true,true,false,1,watch_tv,"connect||television_receiver,choose||television_receiver",0.06606697395280557,0.375
false,true,true,true,false,1,watch_tv,turn||television_receiver,0.11011162325467597,0.9852941176470589
false,true,true,true,false,1,watch_tv,download||pawl,0.06606697395280557,0
false,true,true,true,false,1,watch_tv,install||television_receiver,0.06606697395280557,0.9852941176470589
false,true,true,true,false,1,watch_tv,tap||surface,0.06606697395280557,0
false,true,true,true,false,1,watch_tv,stream||device,0.06606697395280557,0.25
false,true,true,true,false,1,watch_tv,"have||internet,have||connection",0.06606697395280557,0.9852941176470589
false,true,true,true,false,1,watch_tv,connect||device,0.06606697395280557,0.9852941176470589
false,true,true,true,false,1,watch_tv,tap||button,0.06606697395280557,0.9705882352941176
false,true,true,true,false,1,water_plants,necessitate||plant,0.1394747227892562,1
false,true,true,true,false,1,water_plants,"be||soil,get||vessel,fill||vessel",0.1394747227892562,0.41666666666666663
false,true,true,true,false,1,water_plants,be||plant,0.2789494455785124,0.25
false,true,true,true,false,1,water_plants,clean||vessel,0.1394747227892562,1
false,true,true,true,false,1,water_plants,"filter||water_faucet,filter||water,keep||air,keep||plant",0.1394747227892562,0.1875
false,true,true,true,false,1,water_plants,soak||plant,0.20921208418388432,1
false,true,true,true,false,1,water_plants,"fill||vessel,be||water",0.20921208418388432,0.375
false,true,true,true,false,1,water_plants,"fill||vessel,fill||water",0.1394747227892562,1
false,true,true,true,false,1,water_plants,put||plant,0.1394747227892562,1
false,true,true,true,false,1,water_plants,water||plant,0.1394747227892562,1
false,false,true,true,true,1,answer_the_phone,hoop,0.26898696537927985,0.6666666666666666
false,false,true,true,true,1,answer_the_phone,"hoop,mouthpiece",0.17932464358618655,1
false,false,true,true,true,1,answer_the_phone,knob,0.17932464358618655,0.6666666666666666
false,false,true,true,true,1,answer_the_phone,telephone,0.8069608961378396,0.9803921568627452
false,false,true,true,true,1,answer_the_phone,"telephone,hoop",0.17932464358618655,1
false,false,true,true,true,1,answer_the_phone,"telephone,person",0.3586492871723731,0.9803921568627452
false,false,true,true,true,1,answer_the_phone,"telephone,chewing_gum",0.17932464358618655,0.16666666666666666
false,false,true,true,true,1,answer_the_phone,"telephone,food",0.17932464358618655,0.16666666666666666
false,false,true,true,true,1,answer_the_phone,"telephone,pen,telephone,person",0.17932464358618655,1
false,false,true,true,true,1,answer_the_phone,"pen,telephone,person",0.26898696537927985,1
false,false,true,true,true,1,answer_the_phone,"pen,telephone,person,end",0.17932464358618655,0.25
false,false,true,true,true,1,answer_the_phone,"pen,paper,telephone,person",0.17932464358618655,1
false,false,true,true,true,1,bake_parmesan_turkey_meatballs,"oven,cable,sheet,paper,paper,cheese,herb,milk,tomato,bowl,egg,garlic,onion,mixture,mix,turkey,human_body,meat,meatball,sheet,oven,turkey,turkey,pasta,bread",0.627636252551653,1
false,false,true,true,true,1,bake_parmesan_turkey_meatballs,"cheese,bowl,mixture,mix,turkey,human_body,meat,meatball,turkey,pasta",1.255272505103306,1
false,false,true,true,true,1,bake_parmesan_turkey_meatballs,"cheese,egg,bowl,mixture,mix,land,turkey,meat,bowl,human_body,meat,ball,pasta,sauce,cooker,meatball,cooker,turkey,rice,pasta",0.627636252551653,0.31666666666666665
false,false,true,true,true,1,bake_parmesan_turkey_meatballs,"cheese,egg,mixture,mix,turkey,human_body,meat,meatball,turkey,pasta",1.255272505103306,0.6166666666666667
false,false,true,true,true,1,choosing_outfit,"clothing,clothing",0.5379739307585597,1
false,false,true,true,true,1,choosing_outfit,style,0.5379739307585597,0
false,false,true,true,true,1,choosing_outfit,outfit,0.8966232179309329,1
false,false,true,true,true,1,choosing_outfit,"outfit,outfit",0.7172985743447462,1
false,false,true,true,true,1,choosing_outfit,"outfit,coloring_material",0.5379739307585597,1
false,false,true,true,true,1,choosing_outfit,dress,0.7172985743447462,1
false,false,true,true,true,1,choosing_outfit,type,0.5379739307585597,0
false,false,true,true,true,1,choosing_outfit,coloring_material,0.7172985743447462,0
false,false,true,true,true,1,choosing_outfit,"coloring_material,outfit",0.5379739307585597,1
false,false,true,true,true,1,choosing_outfit,"coloring_material,coloring_material",0.5379739307585597,0.9803921568627452
false,false,true,true,true,1,choosing_outfit,piece,0.5379739307585597,0.823529411764706
false,false,true,true,true,1,clean,water,0.24992065723410892,0.9019607843137255
false,false,true,true,true,1,clean,"water,water",0.14821928578736068,0.9019607843137255
false,false,true,true,true,1,clean,"water,fabric",0.20921208418388432,1
false,false,true,true,true,1,clean,rinse,0.3287618465746754,0
false,false,true,true,true,1,clean,"rinse,water",0.20921208418388432,0.16666666666666666
false,false,true,true,true,1,clean,part,0.3287618465746754,0.6666666666666666
false,false,true,true,true,1,clean,mixture,0.26898696537927985,0
false,false,true,true,true,1,clean,salt,0.24992065723410892,0.8627450980392157
false,false,true,true,true,1,clean,fabric,0.3287618465746754,0.9411764705882352
false,false,true,true,true,1,clean,dish,0.14821928578736068,0.8431372549019608
false,false,true,true,true,1,cook_pasta,water,0.38766101945972575,0.8823529411764706
false,false,true,true,true,1,cook_pasta,"water,dish",0.8629998472585229,0.9411764705882352
false,false,true,true,true,1,cook_pasta,"water,dish,dish",0.7060907841206097,0.9411764705882352
false,false,true,true,true,1,cook_pasta,"water,sauce",0.7845453156895663,1
false,false,true,true,true,1,cook_pasta,dish,0.6808823440856882,0.8627450980392157
false,false,true,true,true,1,cook_pasta,"dish,dish",0.7753220389194515,0.8627450980392157
false,false,true,true,true,1,cook_pasta,"dish,dish,dish",0.5367614115596202,0.8627450980392157
false,false,true,true,true,1,cook_pasta,"dish,sauce",0.7845453156895663,0.9019607843137255
false,false,true,true,true,1,cook_pasta,sauce,1.0983634419653927,0.9411764705882352
false,false,true,true,true,1,cook_pasta,"sauce,dish",0.7845453156895663,0.9215686274509803
false,false,true,true,true,1,cook_pasta,"sauce,dish,dish",0.7060907841206097,0.9019607843137255
false,false,true,true,true,1,do_homework,fault,0.25105450102066124,0
false,false,true,true,true,1,do_homework,"fault,fault",0.06276362525516531,0
false,false,true,true,true,1,do_homework,"fault,study,work",0.06276362525516531,0.2222222222222222
false,false,true,true,true,1,do_homework,study,0.21967268839307855,0.9803921568627452
false,false,true,true,true,1,do_homework,"study,fault",0.09414543788274794,0.16666666666666666
false,false,true,true,true,1,do_homework,"study,fault,work",0.06276362525516531,0.2222222222222222
false,false,true,true,true,1,do_homework,"study,dwelling",0.06276362525516531,0.5
false,false,true,true,true,1,do_homework,work,0.34519993890340916,0.7450980392156863
false,false,true,true,true,1,do_homework,"work,fault",0.09414543788274794,0.16666666666666666
false,false,true,true,true,1,do_homework,"work,work",0.09414543788274794,0.7058823529411765
false,false,true,true,true,1,do_homework,"work,dwelling",0.06276362525516531,0.5
false,false,true,true,true,1,do_homework,"work,table",0.06276362525516531,0.7058823529411765
false,false,true,true,true,1,do_homework,"work,school",0.06276362525516531,1
false,false,true,true,true,1,do_homework,"work,system",0.06276362525516531,0.16666666666666666
false,false,true,true,true,1,do_homework,dwelling,0.11928031367991561,0.6666666666666666
false,false,true,true,true,1,do_homework,"dwelling,school",0.06276362525516531,0.9803921568627452
false,false,true,true,true,1,do_homework,table,0.09414543788274794,0.6666666666666666
false,false,true,true,true,1,do_homework,"table,school",0.06276362525516531,0.9803921568627452
false,false,true,true,true,1,do_homework,school,0.21967268839307855,0.9803921568627452
false,false,true,true,true,1,do_homework,plan,0.15690906313791325,0
false,false,true,true,true,1,do_homework,"plan,school",0.06276362525516531,1
false,false,true,true,true,1,do_homework,alarm,0.06276362525516531,0.8627450980392157
false,false,true,true,true,1,do_homework,"drink,water",0.06276362525516531,0
false,false,true,true,true,1,do_homework,spot,0.06276362525516531,0
false,false,true,true,true,1,do_homework,"quad,fault",0.06276362525516531,0
false,false,true,true,true,1,do_homework,kid,0.09414543788274794,0.9215686274509803
false,false,true,true,true,1,do_homework,board,0.09414543788274794,0.8627450980392157
false,false,true,true,true,1,do_homework,game,0.047712125471966245,1
false,false,true,true,true,1,do_homework,date,0.09414543788274794,0
false,false,true,true,true,1,do_homework,book,0.06276362525516531,1
false,false,true,true,true,1,do_homework,file,0.06276362525516531,0.9803921568627452
false,false,true,true,true,1,do_homework,"paper,plan",0.06276362525516531,0.16666666666666666
false,false,true,true,true,1,do_homework,copy,0.06276362525516531,0
false,false,true,true,true,1,make_coffee,water,0.298200784199789,0.8823529411764706
false,false,true,true,true,1,make_coffee,"water,beverage",0.5129053488236371,0.9019607843137255
false,false,true,true,true,1,make_coffee,"water,beverage,beverage",0.4174810978797046,0.9019607843137255
false,false,true,true,true,1,make_coffee,"water,beverage,beverage,beverage",0.4393453767861571,0.9019607843137255
false,false,true,true,true,1,make_coffee,beverage,0.8588182584953924,0.9019607843137255
false,false,true,true,true,1,make_coffee,"beverage,water",0.5009773174556456,0.9607843137254902
false,false,true,true,true,1,make_coffee,"beverage,water,beverage",0.533490814668905,0.9019607843137255
false,false,true,true,true,1,make_coffee,"beverage,water,beverage,beverage",0.4393453767861571,0.8823529411764706
false,false,true,true,true,1,make_coffee,"beverage,beverage",0.7276099134474852,0.9019607843137255
false,false,true,true,true,1,make_coffee,"beverage,beverage,beverage",0.5486894429276118,0.9607843137254902
false,false,true,true,true,1,make_coffee,"beverage,beverage,beverage,beverage",0.5491817209826964,0.9019607843137255
false,false,true,true,true,1,make_coffee,sweetening,0.33398487830376367,0.8627450980392157
false,false,true,true,true,1,make_coffee,milk,0.4393453767861571,0.8627450980392157
false,false,true,true,true,1,make_low_carb_pancakes,"egg,heating_system,oil,frying_pan,batter,frying_pan,pancake,pancake,pancake,pancake",0.627636252551653,0.3
false,false,true,true,true,1,make_low_carb_pancakes,"heating_system,oil,frying_pan,batter,frying_pan,bubble,pancake,pancake,pancake",0.9414543788274795,0.2962962962962963
false,false,true,true,true,1,make_low_carb_pancakes,"heating_system,oil,frying_pan,batter,frying_pan,bubble,pancake,pancake,pancake,pancake",0.627636252551653,0.3
false,false,true,true,true,1,make_low_carb_pancakes,"heating_system,oil,frying_pan,batter,frying_pan,pancake,pancake,pancake,pancake",1.255272505103306,0.2962962962962963
false,false,true,true,true,1,make_low_carb_pancakes,"mix,heating_system,oil,frying_pan,batter,frying_pan,pancake,pancake,pancake,pancake",0.9414543788274795,0.3
false,false,true,true,true,1,make_low_carb_pancakes,"mix,heating_system,oil,frying_pan,pancake,batter,frying_pan,pancake,pancake,pancake,pancake",0.627636252551653,1
false,false,true,true,true,1,make_low_carb_pancakes,"mix,heating_system,oil,frying_pan,pancake,batter,pancake",0.9414543788274795,0.2857142857142857
false,false,true,true,true,1,make_low_carb_pancakes,"mix,heating_system,oil,frying_pan,culture_medium,heating_system,batter,frying_pan,bubble,pancake,pancake,batter,pancake",0.627636252551653,0.28205128205128205
false,false,true,true,true,1,make_low_carb_pancakes,"mix,heating_system,oil,frying_pan,culture_medium,heating_system,batter,frying_pan,pancake,pancake,pancake,batter,pancake",0.627636252551653,0.3076923076923077
false,false,true,true,true,1,make_low_carb_pancakes,"mix,heating_system,oil,frying_pan,culture_medium,heating_system,pancake,bubble,pancake,pancake,batter,pancake",0.627636252551653,0.2777777777777778
false,false,true,true,true,1,make_low_carb_pancakes,"mix,flour,heating_system,oil,frying_pan,batter,frying_pan,pancake,pancake,pancake,pancake",0.627636252551653,0.30303030303030304
false,false,true,true,true,1,make_low_carb_pancakes,"mix,flour,heating_system,oil,frying_pan,pancake,batter,pancake",0.627636252551653,0.2916666666666667
false,false,true,true,true,1,make_low_carb_pancakes,"mix,rest,pancake,pancake",0.627636252551653,0.25
false,false,true,true,true,1,make_low_carb_pancakes,"flour,heating_system,oil,frying_pan,batter,frying_pan,pancake,pancake,pancake,pancake",0.9414543788274795,0.3
false,false,true,true,true,1,make_low_carb_pancakes,"flour,heating_system,oil,frying_pan,pancake,batter,frying_pan,pancake,pancake,pancake,pancake",0.627636252551653,1
false,false,true,true,true,1,make_low_carb_pancakes,"flour,heating_system,oil,frying_pan,pancake,batter,pancake",0.9414543788274795,0.2857142857142857
false,false,true,true,true,1,make_low_carb_pancakes,"flour,heating_system,oil,frying_pan,culture_medium,heating_system,batter,frying_pan,bubble,pancake,pancake,batter,pancake",0.627636252551653,1
false,false,true,true,true,1,make_low_carb_pancakes,"flour,heating_system,oil,frying_pan,culture_medium,heating_system,batter,frying_pan,pancake,pancake,pancake,batter,pancake",0.627636252551653,0.3076923076923077
false,false,true,true,true,1,make_low_carb_pancakes,"flour,heating_system,oil,frying_pan,culture_medium,heating_system,pancake,bubble,pancake,pancake,batter,pancake",0.627636252551653,0.5666666666666667
false,false,true,true,true,1,make_low_carb_pancakes,"flour,rest,pancake,pancake",0.627636252551653,0.25
false,false,true,true,true,1,make_tea,water,0.37772099331973275,0.823529411764706
false,false,true,true,true,1,make_tea,"water,water",0.3170245834896326,0.9019607843137255
false,false,true,true,true,1,make_tea,"water,beverage",0.596401568399578,0.9019607843137255
false,false,true,true,true,1,make_tea,"water,beverage,beverage",0.43736115015969057,0.9019607843137255
false,false,true,true,true,1,make_tea,beverage,0.7863665124083326,0.9215686274509803
false,false,true,true,true,1,make_tea,"beverage,water",0.36225873043529927,0.9411764705882352
false,false,true,true,true,1,make_tea,"beverage,beverage",0.6229083047728926,0.9019607843137255
false,false,true,true,true,1,make_tea,"beverage,beverage,beverage",0.43736115015969057,0.9607843137254902
false,false,true,true,true,1,make_tea,cup,0.6392591461174244,0.8431372549019608
false,false,true,true,true,1,make_tea,"cup,water",0.4823500829795111,0.9215686274509803
false,false,true,true,true,1,make_tea,"cup,beverage",0.4881615297623968,0.9215686274509803
false,false,true,true,true,1,make_tea,sweetening,0.34016978345753707,0.8627450980392157
false,false,true,true,true,1,play_video_games,game,0.6196379931424187,1
false,false,true,true,true,1,play_video_games,"game,game",0.5216716904325428,1
false,false,true,true,true,1,play_video_games,"game,game,game",0.3097425661943223,1
false,false,true,true,true,1,play_video_games,"game,game,game,game",0.1630224032601696,1
false,false,true,true,true,1,play_video_games,"game,control",0.14672016293415266,1
false,false,true,true,true,1,play_video_games,"game,computer",0.1304179226081357,1
false,false,true,true,true,1,play_video_games,thing,0.1304179226081357,0.6666666666666666
false,false,true,true,true,1,play_video_games,control,0.2608358452162714,0.9803921568627452
false,false,true,true,true,1,play_video_games,"control,game",0.1304179226081357,1
false,false,true,true,true,1,play_video_games,paper,0.13632035849133212,0
false,false,true,true,true,1,play_video_games,room,0.1630224032601696,0.6666666666666666
false,false,true,true,true,1,play_video_games,block,0.2119291242382205,0
false,false,true,true,true,1,play_video_games,computer,0.2608358452162714,1
false,false,true,true,true,1,play_video_games,"computer,game",0.1630224032601696,1
false,false,true,true,true,1,play_video_games,button,0.099142078902787,0.7647058823529411
false,false,true,true,true,1,play_video_games,press,0.14672016293415266,0
false,false,true,true,true,1,play_video_games,drive,0.1630224032601696,0
false,false,true,true,true,1,play_video_games,phonograph_record,0.1304179226081357,0
false,false,true,true,true,1,play_video_games,shop,0.1304179226081357,0.9607843137254902
false,false,true,true,true,1,prepare_birthday_card,paper,0.7807438713594477,0.9803921568627452
false,false,true,true,true,1,prepare_birthday_card,"paper,paper",0.7417519348337718,0.9803921568627452
false,false,true,true,true,1,prepare_birthday_card,"paper,paper,paper",0.2852892057052968,0.9803921568627452
false,false,true,true,true,1,prepare_birthday_card,"paper,material,paper",0.22823136456423745,0.9803921568627452
false,false,true,true,true,1,prepare_birthday_card,"paper,design,paper",0.22823136456423745,1
false,false,true,true,true,1,prepare_birthday_card,screen,0.22823136456423745,0
false,false,true,true,true,1,prepare_birthday_card,"material,paper",0.5135205702695343,1
false,false,true,true,true,1,prepare_birthday_card,"material,paper,paper",0.22823136456423745,0.9803921568627452
false,false,true,true,true,1,prepare_birthday_card,"material,material,paper",0.22823136456423745,1
false,false,true,true,true,1,prepare_birthday_card,side,0.34234704684635614,0.6666666666666666
false,false,true,true,true,1,prepare_birthday_card,"side,paper",0.2852892057052968,1
false,false,true,true,true,1,prepare_birthday_card,"piece,paper",0.34234704684635614,0.9803921568627452
false,false,true,true,true,1,prepare_birthday_card,"piece,paper,paper",0.22823136456423745,1
false,false,true,true,true,1,prepare_birthday_card,"piece,paper,glue",0.22823136456423745,1
false,false,true,true,true,1,prepare_birthday_card,"body,paper",0.22823136456423745,0.16666666666666666
false,false,true,true,true,1,prepare_birthday_card,"design,paper,paper",0.22823136456423745,1
false,false,true,true,true,1,prepare_birthday_card,"cut,paper",0.2852892057052968,0.16666666666666666
false,false,true,true,true,1,prepare_birthday_card,"cut,paper,paper",0.22823136456423745,0.2222222222222222
false,false,true,true,true,1,prepare_soup,water,0.17721646603873176,0.8823529411764706
false,false,true,true,true,1,prepare_soup,pot,0.48417653768270374,0.8627450980392157
false,false,true,true,true,1,prepare_soup,food,0.4752103055033944,0.8627450980392157
false,false,true,true,true,1,prepare_soup,heating_system,0.6455687169102716,0.8627450980392157
false,false,true,true,true,1,prepare_soup,"heating_system,dish",0.4752103055033944,0.16666666666666666
false,false,true,true,true,1,prepare_soup,dish,0.5891716610047587,0.8627450980392157
false,false,true,true,true,1,prepare_soup,"dish,dish",0.5043853264179289,0.8627450980392157
false,false,true,true,true,1,prepare_soup,"dish,dish,dish",0.2930887707563641,0.8627450980392157
false,false,true,true,true,1,prepare_soup,onion,0.5828050916551064,0.9215686274509803
false,false,true,true,true,1,prepare_soup,"onion,dish",0.4124466802482291,0.9215686274509803
false,false,true,true,true,1,prepare_soup,garlic,0.4034804480689198,0.9215686274509803
false,false,true,true,true,1,prepare_soup,vegetable,0.37658175153099177,0.9411764705882352
false,false,true,true,true,1,prepare_soup,soup,0.37658175153099177,1
false,false,true,true,true,1,prepare_soup,pan,0.4214129124275384,0.9019607843137255
false,false,true,true,true,1,prepare_soup,herb,0.4303791446068478,0.8431372549019608
false,false,true,true,true,1,prepare_soup,oil,0.4124466802482291,0.8823529411764706
false,false,true,true,true,1,prepare_soup,salt,0.28627275283179743,0.8627450980392157
false,false,true,true,true,1,vacuum,"down,rug,vacuum,down",0.41842416836776863,0.9803921568627452
false,false,true,true,true,1,vacuum,"down,rug,vacuum,down,bang",0.20921208418388432,0.26666666666666666
false,false,true,true,true,1,vacuum,"rug,vacuum",0.627636252551653,0.9803921568627452
false,false,true,true,true,1,vacuum,vacuum,1.255272505103306,0.9803921568627452
false,false,true,true,true,1,vacuum,"vacuum,vacuum",0.8368483367355373,0.9803921568627452
false,false,true,true,true,1,vacuum,"vacuum,vacuum,vacuum",0.627636252551653,0.9803921568627452
false,false,true,true,true,1,vacuum,"vacuum,vacuum,floor",0.41842416836776863,0.9803921568627452
false,false,true,true,true,1,vacuum,"vacuum,vacuum,attachment,vacuum",0.41842416836776863,0.9803921568627452
false,false,true,true,true,1,vacuum,"vacuum,bang",0.41842416836776863,0.16666666666666666
false,false,true,true,true,1,vacuum,"vacuum,bang,vacuum,side",0.20921208418388432,0.25
false,false,true,true,true,1,vacuum,"vacuum,floor,vacuum",0.41842416836776863,0.9803921568627452
false,false,true,true,true,1,vacuum,"vacuum,dog,vacuum,dog,dog,vacuum,dog,strengthener,dog,attachment,vacuum,dog,attachment,dog,vacuum,dog,leg,vacuum,dog,thorax,abdomen,dog,dainty,vacuum,dog,vacuum,dog",0.20921208418388432,0.08641975308641975
false,false,true,true,true,1,vacuum,"flip,rug,vacuum,vacuum,floor,rug,vacuum,topside,light",0.20921208418388432,0.2222222222222222
false,false,true,true,true,1,vacuum,"type,vacuum,job,vehicle,door,rubbish,item,floor,mat,vacuum,brush,attachment,vacuum,floorboard,upholstery,floor,mat,air,rubbish,splashboard,display,trunk",0.20921208418388432,0.30303030303030304
false,false,true,true,true,1,watch_tv,signboard,0.3743795190658983,0
false,false,true,true,true,1,watch_tv,device,0.33033486976402787,0.9019607843137255
false,false,true,true,true,1,watch_tv,television_receiver,0.7487590381317966,0.9803921568627452
false,false,true,true,true,1,watch_tv,"television_receiver,signboard",0.22022324650935193,0.16666666666666666
